"datetime","hourly_temp_27","hourly_light_27","hourly_turbidity","hourly_rain","hourly_flow"
2021-01-06 13:00:00,17.715087890625,966.4,14.5231935483871,0,0.959
2021-01-06 14:00:00,17.92958984375,556.16,14.4345517241379,0,0.898
2021-01-06 15:00:00,17.92958984375,904.96,14.4764666666667,0,0.841
2021-01-06 16:00:00,18.058291015625,1002.24,14.9277333333333,0,0.767
2021-01-06 17:00:00,18.27279296875,552.8,14.1028,0,0.732
2021-01-06 18:00:00,18.35859375,459.68,13.9069310344828,0,0.682
2021-01-06 19:00:00,18.27279296875,322.48,13.5492333333333,0,0.635
2021-01-06 20:00:00,18.10119140625,58.8,13.3299,0,0.589
2021-01-06 21:00:00,17.972490234375,1.49,13.4220333333333,0,0.56
2021-01-06 22:00:00,17.886689453125,0,13.0752413793103,0,0.52
2021-01-06 23:00:00,17.800888671875,0,13.1172333333333,0,0.484
2021-01-07 00:00:00,17.75798828125,0,13.4473333333333,0,0.461
2021-01-07 01:00:00,17.715087890625,0,13.2758387096774,0,0.438
2021-01-07 02:00:00,17.6721875,0,13.2897931034483,0,0.416
2021-01-07 03:00:00,17.629287109375,0,13.3033,0,0.405
2021-01-07 04:00:00,17.543486328125,0,13.3580333333333,0,0.384
2021-01-07 05:00:00,17.457685546875,0,13.4331,0,0.373
2021-01-07 06:00:00,17.457685546875,5.33,13.3858275862069,0,0.363
2021-01-07 07:00:00,17.457685546875,92.72,13.2809333333333,0,0.342
2021-01-07 08:00:00,17.371884765625,147.68,13.2432333333333,0,0.332
2021-01-07 09:00:00,17.543486328125,860.8,13.0113666666667,0,0.332
2021-01-07 10:00:00,17.886689453125,523.68,12.9489655172414,0,0.322
2021-01-07 11:00:00,18.315693359375,704.32,12.8894333333333,0,0.322
2021-01-07 12:00:00,19.045,358.88,12.9987333333333,0,0.305
2021-01-07 13:00:00,19.64560546875,3042.56,12.9378709677419,0,0.305
2021-01-07 14:00:00,19.9030078125,422.08,12.8998965517241,0,0.297
2021-01-07 15:00:00,20.4178125,2284.16,12.8578,0,0.297
2021-01-07 16:00:00,20.889716796875,328,12.858,0,0.289
2021-01-07 17:00:00,21.19001953125,2436.48,12.7918333333333,0,0.281
2021-01-07 18:00:00,20.9326171875,245.6,12.7911724137931,0,0.274
2021-01-07 19:00:00,20.632314453125,114.16,12.8808,0,0.266
2021-01-07 20:00:00,20.33201171875,123.56,13.2654333333333,0,0.259
2021-01-07 21:00:00,19.98880859375,1.7,13.3528333333333,0,0.259
2021-01-07 22:00:00,19.73140625,0,13.5587586206897,0,0.251
2021-01-07 23:00:00,19.5598046875,0,13.71,0,0.251
2021-01-08 00:00:00,19.388203125,0,13.8743333333333,0,0.251
2021-01-08 01:00:00,19.173701171875,0,13.9309032258065,0,0.244
2021-01-08 02:00:00,19.045,0,14.0726333333333,0,0.236
2021-01-08 03:00:00,18.78759765625,0,14.1186896551724,0,0.236
2021-01-08 04:00:00,18.61599609375,0,14.3186,0,0.236
2021-01-08 05:00:00,18.44439453125,0,14.3019333333333,0,0.244
2021-01-08 06:00:00,18.1869921875,11.52,14.2109666666667,0,0.251
2021-01-08 07:00:00,18.144091796875,220.64,14.0645172413793,0,0.259
2021-01-08 08:00:00,18.10119140625,286,14.0762,0,0.259
2021-01-08 09:00:00,18.27279296875,532.64,13.9439666666667,0,0.274
2021-01-08 10:00:00,18.78759765625,1815.04,13.8955,0,0.274
2021-01-08 11:00:00,19.431103515625,1978.88,13.8313448275862,0,0.274
2021-01-08 12:00:00,20.2462109375,9689.6,13.6906333333333,0,0.281
2021-01-08 13:00:00,21.147119140625,5905.92,13.6168387096774,0,0.281
2021-01-08 14:00:00,21.53322265625,3902.72,13.6207,0,0.281
2021-01-08 15:00:00,22.133828125,2106.88,13.6825517241379,0,0.274
2021-01-08 16:00:00,22.820234375,7580.16,13.5658333333333,0,0.281
2021-01-08 17:00:00,22.73443359375,1674.24,13.5805333333333,0,0.274
2021-01-08 18:00:00,22.519931640625,327.2,13.5263,0,0.266
2021-01-08 19:00:00,22.21962890625,376.8,13.4492068965517,0,0.266
2021-01-08 20:00:00,21.87642578125,196.56,13.4647,0,0.259
2021-01-08 21:00:00,21.6190234375,4.69,13.5356333333333,0,0.259
2021-01-08 22:00:00,21.404521484375,0,13.7713666666667,0,0.251
2021-01-08 23:00:00,21.19001953125,0,13.7473793103448,0,0.251
2021-01-09 00:00:00,21.061318359375,0,13.8199,0,0.244
2021-01-09 01:00:00,20.84681640625,0,13.987064516129,0,0.244
2021-01-09 02:00:00,20.67521484375,0,14.0367,0,0.236
2021-01-09 03:00:00,20.50361328125,0,14.2346551724138,0,0.236
2021-01-09 04:00:00,20.33201171875,0,14.4012,0,0.236
2021-01-09 05:00:00,20.16041015625,0,14.5467333333333,0,0.229
2021-01-09 06:00:00,20.117509765625,14.08,14.5167333333333,0,0.229
2021-01-09 07:00:00,20.031708984375,442.24,14.4361379310345,0,0.229
2021-01-09 08:00:00,19.9030078125,340,14.3098,0,0.229
2021-01-09 09:00:00,20.074609375,600.48,14.2660666666667,0,0.222
2021-01-09 10:00:00,20.4178125,2699.52,14.2503,0,0.222
2021-01-09 11:00:00,20.9326171875,1355.52,14.1738275862069,0,0.222
2021-01-09 12:00:00,21.70482421875,3462.4,14.0554666666667,0,0.222
2021-01-09 13:00:00,22.6486328125,11683.84,14.0947741935484,0,0.215
2021-01-09 14:00:00,23.206337890625,8248.32,14.0382,0,0.215
2021-01-09 15:00:00,23.84984375,1715.2,14.0547931034483,0,0.215
2021-01-09 16:00:00,24.45044921875,3353.6,13.9683,0,0.209
2021-01-09 17:00:00,24.493349609375,1281.28,13.9357333333333,0,0.209
2021-01-09 18:00:00,24.3646484375,408.8,14.0120666666667,0,0.202
2021-01-09 19:00:00,23.93564453125,449.92,13.8988275862069,0,0.196
2021-01-09 20:00:00,23.549541015625,251.36,13.9013333333333,0,0.19
2021-01-09 21:00:00,23.120537109375,4.05,13.9604,0,0.184
2021-01-09 22:00:00,22.863134765625,0,14.0988666666667,0,0.178
2021-01-09 23:00:00,22.56283203125,0,14.239275862069,0,0.178
2021-01-10 00:00:00,22.348330078125,0,14.3112666666667,0,0.178
2021-01-10 01:00:00,22.133828125,0,14.4661290322581,0,0.172
2021-01-10 02:00:00,22.005126953125,0,14.6305,0,0.167
2021-01-10 03:00:00,21.87642578125,0,14.8710333333333,0,0.161
2021-01-10 04:00:00,21.790625,0,15.038,0,0.161
2021-01-10 05:00:00,21.6190234375,0,15.1448666666667,0,0.161
2021-01-10 06:00:00,21.318720703125,11.52,15.2589333333333,0,0.155
2021-01-10 07:00:00,21.147119140625,271.28,15.1453333333333,0,0.155
2021-01-10 08:00:00,21.10421875,892.8,15.0429310344828,0,0.15
2021-01-10 09:00:00,21.232919921875,2625.28,14.8815,0,0.15
2021-01-10 10:00:00,21.6190234375,2309.76,14.8858,0,0.15
2021-01-10 11:00:00,22.262529296875,2255.36,14.8621666666667,0,0.15
2021-01-10 12:00:00,23.120537109375,2822.4,14.6769655172414,0,0.15
2021-01-10 13:00:00,24.3646484375,12835.84,14.6099032258065,0,0.15
2021-01-10 14:00:00,24.879453125,3293.44,14.5580666666667,0,0.145
2021-01-10 15:00:00,25.608759765625,1677.44,14.5264666666667,0,0.145
2021-01-10 16:00:00,26.295166015625,2909.44,14.4536206896552,0,0.145
2021-01-10 17:00:00,26.295166015625,1555.2,14.4545666666667,0,0.145
2021-01-10 18:00:00,26.209365234375,2704.64,14.3877333333333,0,0.145
2021-01-10 19:00:00,25.82326171875,1695.36,14.3829,0,0.134
2021-01-10 20:00:00,25.22265625,396.48,14.4630689655172,0,0.134
2021-01-10 21:00:00,24.79365234375,5.12,14.4803666666667,0,0.134
2021-01-10 22:00:00,24.321748046875,0,14.5173,0,0.129
2021-01-10 23:00:00,24.0214453125,0,14.7217333333333,0,0.124
2021-01-11 00:00:00,23.76404296875,0,14.8158275862069,0,0.124
2021-01-11 01:00:00,23.549541015625,0,14.9381935483871,0,0.119
2021-01-11 02:00:00,23.377939453125,0,15.0988,0,0.119
2021-01-11 03:00:00,23.120537109375,0,15.1273,0,0.114
2021-01-11 04:00:00,22.90603515625,0,15.3070344827586,0,0.114
2021-01-11 05:00:00,22.605732421875,0,15.2867333333333,0,0.109
2021-01-11 06:00:00,22.348330078125,12.8,15.3128333333333,0,0.109
2021-01-11 07:00:00,22.176728515625,366.4,15.3233,0,0.104
2021-01-11 08:00:00,22.090927734375,732.48,15.2576206896552,0,0.104
2021-01-11 09:00:00,22.133828125,988.48,15.1762666666667,0,0.104
2021-01-11 10:00:00,22.777333984375,1949.44,15.2606333333333,0,0.104
2021-01-11 11:00:00,23.377939453125,1944.32,15.2051333333333,0,0.104
2021-01-11 12:00:00,24.321748046875,3106.56,15.0889310344828,0,0.104
2021-01-11 13:00:00,25.265556640625,4654.08,15.0741290322581,0,0.104
2021-01-11 14:00:00,25.65166015625,5143.04,15.0514333333333,0,0.104
2021-01-11 15:00:00,25.82326171875,4824.32,15.1795333333333,0,0.109
2021-01-11 16:00:00,26.037763671875,5022.72,14.9588275862069,0,0.124
2021-01-11 17:00:00,26.0806640625,3933.44,14.937,0,0.134
2021-01-11 18:00:00,25.866162109375,2125.44,14.9342666666667,0,0.134
2021-01-11 19:00:00,25.565859375,1689.6,14.8822,0,0.129
2021-01-11 20:00:00,25.22265625,443.04,14.9319310344828,0,0.129
2021-01-11 21:00:00,24.922353515625,5.12,14.8924666666667,0,0.124
2021-01-11 22:00:00,24.664951171875,0,14.9248,0,0.119
2021-01-11 23:00:00,24.3646484375,0,14.8622666666667,0,0.114
2021-01-12 00:00:00,24.193046875,0,14.8764333333333,0,0.114
2021-01-12 01:00:00,23.978544921875,0,14.8343793103448,0,0.109
2021-01-12 02:00:00,23.76404296875,0,14.9313333333333,0,0.109
2021-01-12 03:00:00,23.463740234375,0,14.9927,0,0.109
2021-01-12 04:00:00,23.206337890625,0,15.1116333333333,0,0.104
2021-01-12 05:00:00,22.9918359375,0,15.3465172413793,0,0.099
2021-01-12 06:00:00,22.820234375,1.49,15.4627,0,0.099
2021-01-12 07:00:00,22.6486328125,103.84,15.3321333333333,0,0.099
2021-01-12 08:00:00,22.47703125,360.64,15.1767,0,0.099
2021-01-12 09:00:00,22.39123046875,2279.04,15.1004137931034,0,0.099
2021-01-12 10:00:00,22.3054296875,3002.88,15.0760666666667,0,0.104
2021-01-12 11:00:00,22.47703125,4660.48,14.8909666666667,0,0.119
2021-01-12 12:00:00,22.863134765625,6763.52,14.9215666666667,0,0.129
2021-01-12 13:00:00,23.07763671875,6973.44,14.8586333333333,0,0.134
2021-01-12 14:00:00,23.76404296875,3496.96,14.8548,0,0.14
2021-01-12 15:00:00,24.321748046875,1608.96,14.7792333333333,0,0.14
2021-01-12 16:00:00,25.0510546875,8373.76,14.5463666666667,0,0.134
2021-01-12 17:00:00,25.22265625,1980.16,14.6240344827586,0,0.134
2021-01-12 18:00:00,24.96525390625,1072.96,14.5496333333333,0,0.124
2021-01-12 19:00:00,24.53625,813.44,14.4496666666667,0,0.114
2021-01-12 20:00:00,23.76404296875,449.92,14.3899666666667,0,0.109
2021-01-12 21:00:00,23.120537109375,8.75,14.3983448275862,0,0.104
2021-01-12 22:00:00,22.6486328125,0,14.4767666666667,0,0.104
2021-01-12 23:00:00,22.21962890625,0,14.5685333333333,0,0.099
2021-01-13 00:00:00,21.919326171875,0,14.6358,0,0.099
2021-01-13 01:00:00,21.53322265625,0,14.7264333333333,0,0.095
2021-01-13 02:00:00,21.232919921875,0,14.7597333333333,0,0.095
2021-01-13 03:00:00,21.01841796875,0,14.8546666666667,0,0.095
2021-01-13 04:00:00,20.84681640625,0,14.9465666666667,0,0.09
2021-01-13 05:00:00,20.718115234375,0,14.9952413793103,0,0.09
2021-01-13 06:00:00,20.546513671875,13.87,15.0881666666667,0,0.09
2021-01-13 07:00:00,20.4178125,510.08,15.0435,0,0.09
2021-01-13 08:00:00,20.2462109375,1030.4,14.8083333333333,0,0.085
2021-01-13 09:00:00,20.203310546875,1145.6,14.7765517241379,0,0.085
2021-01-13 10:00:00,20.718115234375,1971.84,14.7231333333333,0,0.095
2021-01-13 11:00:00,21.490322265625,2115.2,14.7103,0,0.104
2021-01-13 12:00:00,22.519931640625,4279.04,14.7522333333333,0,0.104
2021-01-13 13:00:00,23.42083984375,18897.92,14.6556333333333,0,0.109
2021-01-13 14:00:00,23.978544921875,3621.12,14.6230333333333,0,0.124
2021-01-13 15:00:00,24.62205078125,3898.88,14.5725666666667,0,0.124
2021-01-13 16:00:00,24.922353515625,5593.6,14.4286,0,0.119
2021-01-13 17:00:00,24.96525390625,2612.48,14.4288333333333,0,0.109
2021-01-13 18:00:00,24.664951171875,1079.04,14.267275862069,0,0.104
2021-01-13 19:00:00,24.407548828125,568.48,14.2595333333333,0,0.099
2021-01-13 20:00:00,24.0214453125,232,14.2670333333333,0,0.095
2021-01-13 21:00:00,23.721142578125,7.89,14.2403,0,0.095
2021-01-13 22:00:00,23.292138671875,0,14.1849655172414,0,0.09
2021-01-13 23:00:00,22.90603515625,0,14.2079333333333,0,0.085
2021-01-14 00:00:00,22.47703125,0,14.3063333333333,0,0.085
2021-01-14 01:00:00,22.005126953125,0,14.3263225806452,0,0.085
2021-01-14 02:00:00,21.6190234375,0,14.3255517241379,0,0.08
2021-01-14 03:00:00,21.232919921875,0,14.3636,0,0.08
2021-01-14 04:00:00,20.9326171875,0,14.4765333333333,0,0.076
2021-01-14 05:00:00,20.67521484375,0,14.5392666666667,0,0.076
2021-01-14 06:00:00,20.460712890625,11.52,14.566,0,0.076
2021-01-14 07:00:00,20.2462109375,708.16,14.6067666666667,0,0.076
2021-01-14 08:00:00,20.203310546875,1522.56,14.5349,0,0.076
2021-01-14 09:00:00,20.16041015625,2730.24,14.5348,0,0.076
2021-01-14 10:00:00,20.289111328125,4299.52,14.5358965517241,0,0.076
2021-01-14 11:00:00,20.460712890625,4363.52,14.6560666666667,0,0.076
2021-01-14 12:00:00,21.01841796875,4224,14.4454,0,0.08
2021-01-14 13:00:00,21.404521484375,5767.68,14.2809677419355,0,0.08
2021-01-14 14:00:00,21.9622265625,6074.88,14.2263103448276,0,0.08
2021-01-14 15:00:00,22.21962890625,3239.68,14.1714666666667,0,0.08
2021-01-14 16:00:00,23.292138671875,10659.84,14.1764666666667,0,0.076
2021-01-14 17:00:00,23.034736328125,2753.28,14.0635,0,0.076
2021-01-14 18:00:00,23.120537109375,1667.84,13.9488965517241,0,0.076
2021-01-14 19:00:00,22.9918359375,840.96,13.9663666666667,0,0.076
2021-01-14 20:00:00,22.73443359375,486.56,13.9642,0,0.076
2021-01-14 21:00:00,22.21962890625,8.53,13.9489,0,0.076
2021-01-14 22:00:00,21.70482421875,0,13.9309310344828,0,0.076
2021-01-14 23:00:00,21.232919921875,0,13.9568666666667,0,0.076
2021-01-15 00:00:00,20.9326171875,0,14.2003,0,0.076
2021-01-15 01:00:00,20.632314453125,0,14.2555483870968,0,0.076
2021-01-15 02:00:00,20.33201171875,0,14.4250689655172,0,0.071
2021-01-15 03:00:00,20.031708984375,0,14.2626333333333,0,0.071
2021-01-15 04:00:00,19.774306640625,0,14.6521,0,0.071
2021-01-15 05:00:00,19.516904296875,0,14.2516,0,0.071
2021-01-15 06:00:00,19.173701171875,9.17,14.6348275862069,0,0.071
2021-01-15 07:00:00,18.8733984375,510.08,17.0451,0,0.071
2021-01-15 08:00:00,18.701796875,853.76,16.6535,0,0.067
2021-01-15 09:00:00,18.573095703125,1200.96,15.8432333333333,0,0.067
2021-01-15 10:00:00,18.8733984375,3837.44,14.8757931034483,0,0.071
2021-01-15 11:00:00,19.173701171875,7813.12,14.7137666666667,0,0.071
2021-01-15 12:00:00,19.47400390625,5265.92,14.8277,0,0.076
2021-01-15 13:00:00,19.860107421875,3585.28,14.6318064516129,0,0.076
2021-01-15 14:00:00,20.289111328125,5414.4,14.9691333333333,0,0.071
2021-01-15 15:00:00,20.2462109375,4606.72,14.9490344827586,0,0.071
2021-01-15 16:00:00,20.117509765625,2339.2,14.6516666666667,0,0.071
2021-01-15 17:00:00,20.117509765625,1415.04,14.5703333333333,3.6,0.394
2021-01-15 18:00:00,18.95919921875,274,14.3283,0,0.322
2021-01-15 19:00:00,19.259501953125,627.52,14.161,0,0.352
2021-01-15 20:00:00,19.2166015625,201.84,14.1482,0,0.251
2021-01-15 21:00:00,18.701796875,1.7,14.1520666666667,0,0.178
2021-01-15 22:00:00,17.6721875,0,14.2903333333333,0.4,0.15
2021-01-15 23:00:00,16.89998046875,0,14.4384482758621,0.4,0.134
2021-01-16 00:00:00,16.8141796875,0,14.5503333333333,0,0.161
2021-01-16 01:00:00,17.328984375,0,14.5921290322581,0,0.251
2021-01-16 02:00:00,17.629287109375,0,14.5268,0,0.251
2021-01-16 03:00:00,17.629287109375,0,14.5695862068966,0,0.215
2021-01-16 04:00:00,17.5005859375,0,14.519,0,0.196
2021-01-16 05:00:00,17.371884765625,0,14.5629333333333,0,0.178
2021-01-16 06:00:00,17.286083984375,0.42,14.5539333333333,0,0.167
2021-01-16 07:00:00,17.200283203125,97,14.4691034482759,0,0.161
2021-01-16 08:00:00,17.328984375,439.2,14.4354,0,0.161
2021-01-16 09:00:00,17.457685546875,354.08,14.3638333333333,0,0.155
2021-01-16 10:00:00,17.715087890625,2311.68,14.3584333333333,0,0.15
2021-01-16 11:00:00,17.972490234375,3466.24,14.2858965517241,0,0.145
2021-01-16 12:00:00,17.886689453125,2299.52,14.1559,0,0.14
2021-01-16 13:00:00,18.058291015625,1481.6,14.0557096774194,0,0.134
2021-01-16 14:00:00,18.1869921875,3970.56,14.1745666666667,0,0.129
2021-01-16 15:00:00,18.27279296875,5159.68,14.0505172413793,0,0.124
2021-01-16 16:00:00,18.701796875,4561.92,14.0005,0,0.119
2021-01-16 17:00:00,18.744697265625,2426.24,13.9643666666667,0,0.119
2021-01-16 18:00:00,18.701796875,1368.96,14.0464666666667,0,0.109
2021-01-16 19:00:00,18.5301953125,566.88,13.9743793103448,0,0.109
2021-01-16 20:00:00,18.315693359375,134.76,13.9436666666667,0,0.104
2021-01-16 21:00:00,18.1869921875,1.28,13.9378666666667,0,0.099
2021-01-16 22:00:00,17.8437890625,0,13.9586,0,0.099
2021-01-16 23:00:00,17.58638671875,0,14.1286206896552,0,0.099
2021-01-17 00:00:00,17.328984375,0,14.1475,0,0.095
2021-01-17 01:00:00,17.07158203125,0,14.2848387096774,0,0.09
2021-01-17 02:00:00,16.8141796875,0,14.3378666666667,0,0.09
2021-01-17 03:00:00,16.642578125,0,14.4922068965517,0,0.09
2021-01-17 04:00:00,16.513876953125,0,14.6106,0,0.09
2021-01-17 05:00:00,16.342275390625,0,14.6428666666667,0,0.09
2021-01-17 06:00:00,16.256474609375,3.41,14.7142666666667,0,0.09
2021-01-17 07:00:00,16.170673828125,420.8,14.7653103448276,0,0.085
2021-01-17 08:00:00,16.170673828125,1395.84,14.7299666666667,0,0.085
2021-01-17 09:00:00,16.299375,3381.76,14.5921333333333,0,0.085
2021-01-17 10:00:00,16.599677734375,4404.48,14.4655,0,0.085
2021-01-17 11:00:00,17.200283203125,4244.48,14.4426206896552,0,0.085
2021-01-17 12:00:00,17.6721875,5050.88,14.3619,0,0.08
2021-01-17 13:00:00,18.5301953125,6323.2,14.3726451612903,0,0.08
2021-01-17 14:00:00,19.087900390625,1871.36,14.3118666666667,0,0.08
2021-01-17 15:00:00,19.9030078125,2510.08,14.2743333333333,0,0.076
2021-01-17 16:00:00,20.975517578125,5813.76,14.3696551724138,0,0.076
2021-01-17 17:00:00,21.061318359375,1464.96,14.3059333333333,0,0.076
2021-01-17 18:00:00,21.19001953125,1218.88,14.2576666666667,0,0.076
2021-01-17 19:00:00,20.975517578125,1065.28,14.2106666666667,0,0.076
2021-01-17 20:00:00,20.5894140625,469.44,14.1584482758621,0,0.076
2021-01-17 21:00:00,19.98880859375,6.18,14.2011333333333,0,0.071
2021-01-17 22:00:00,19.431103515625,0,14.4526333333333,0,0.071
2021-01-17 23:00:00,19.087900390625,0,14.6353333333333,0,0.071
2021-01-18 00:00:00,18.8733984375,0,14.8316551724138,0,0.071
2021-01-18 01:00:00,18.5301953125,0,15.0391612903226,0,0.076
2021-01-18 02:00:00,18.229892578125,0,14.9466333333333,0,0.071
2021-01-18 03:00:00,17.92958984375,0,14.9483,0,0.076
2021-01-18 04:00:00,17.715087890625,0,14.9663793103448,0,0.076
2021-01-18 05:00:00,17.543486328125,0,15.1077666666667,0,0.076
2021-01-18 06:00:00,17.41478515625,1.92,15.3709666666667,0,0.076
2021-01-18 07:00:00,17.371884765625,665.28,15.1764666666667,0,0.071
2021-01-18 08:00:00,17.328984375,1544.32,15.119724137931,0,0.071
2021-01-18 09:00:00,17.41478515625,2078.08,14.9994,0,0.071
2021-01-18 10:00:00,17.6721875,5030.4,14.8939,0,0.071
2021-01-18 11:00:00,18.015390625,5190.4,14.5994333333333,0,0.071
2021-01-18 12:00:00,18.658896484375,3847.68,14.503275862069,0,0.071
2021-01-18 13:00:00,19.860107421875,2671.36,14.8139677419355,0,0.071
2021-01-18 14:00:00,20.33201171875,2262.4,14.9267,0,0.071
2021-01-18 15:00:00,21.232919921875,1352.96,15.0105666666667,0,0.071
2021-01-18 16:00:00,22.262529296875,5291.52,14.9084827586207,0,0.071
2021-01-18 17:00:00,22.605732421875,4629.76,14.9052333333333,0,0.071
2021-01-18 18:00:00,22.519931640625,3139.84,14.9319333333333,0,0.067
2021-01-18 19:00:00,22.176728515625,744.64,14.6526333333333,0,0.067
2021-01-18 20:00:00,21.747724609375,106.4,14.7691034482759,0,0.067
2021-01-18 21:00:00,21.19001953125,0.85,15.0005,0,0.067
2021-01-18 22:00:00,20.67521484375,0,14.8472,0.8,0.067
2021-01-18 23:00:00,20.031708984375,0,14.5277666666667,0.6,0.071
2021-01-19 00:00:00,19.688505859375,0,14.4858275862069,0,0.085
2021-01-19 01:00:00,18.916298828125,0,14.5814838709677,0,0.09
2021-01-19 02:00:00,18.744697265625,0,14.6778666666667,0,0.09
2021-01-19 03:00:00,18.744697265625,0,14.7356333333333,0,0.09
2021-01-19 04:00:00,18.573095703125,0,14.9658620689655,0,0.09
2021-01-19 05:00:00,18.401494140625,0,14.9821666666667,0,0.085
2021-01-19 06:00:00,18.27279296875,1.49,14.9392333333333,0,0.08
2021-01-19 07:00:00,18.144091796875,464.32,14.9851333333333,0,0.076
2021-01-19 08:00:00,17.972490234375,1413.76,14.8868666666667,0,0.071
2021-01-19 09:00:00,17.8437890625,2441.6,14.9344827586207,0,0.071
2021-01-19 10:00:00,17.972490234375,3534.08,14.8814666666667,0,0.071
2021-01-19 11:00:00,18.401494140625,2752,14.7575,0,0.071
2021-01-19 12:00:00,18.916298828125,6922.24,14.6355333333333,0,0.071
2021-01-19 13:00:00,19.98880859375,3677.44,14.5744,0,0.071
2021-01-19 14:00:00,20.289111328125,2062.08,14.5533666666667,0,0.067
2021-01-19 15:00:00,20.9326171875,1705.6,14.6174666666667,0,0.067
2021-01-19 16:00:00,21.833525390625,5473.28,14.5356666666667,0,0.067
2021-01-19 17:00:00,21.70482421875,1378.56,14.5605517241379,0,0.067
2021-01-19 18:00:00,21.576123046875,1113.28,14.3788666666667,0,0.067
2021-01-19 19:00:00,21.490322265625,948.48,14.3536333333333,0,0.067
2021-01-19 20:00:00,21.01841796875,482.24,14.2478333333333,0,0.067
2021-01-19 21:00:00,20.4178125,6.18,14.3125172413793,0,0.062
2021-01-19 22:00:00,19.774306640625,0,14.3523333333333,0,0.062
2021-01-19 23:00:00,19.173701171875,0,14.4945666666667,0,0.062
2021-01-20 00:00:00,18.78759765625,0,14.5485333333333,0,0.062
2021-01-20 01:00:00,18.44439453125,0,14.8007333333333,0,0.062
2021-01-20 02:00:00,18.1869921875,0,15.1897,0,0.062
2021-01-20 03:00:00,17.972490234375,0,15.3873333333333,0,0.062
2021-01-20 04:00:00,17.75798828125,0,15.3096666666667,0,0.062
2021-01-20 05:00:00,17.457685546875,0,15.5705517241379,0,0.062
2021-01-20 06:00:00,17.114482421875,2.98,15.4518333333333,0,0.062
2021-01-20 07:00:00,16.89998046875,370.88,15.3574,0,0.062
2021-01-20 08:00:00,16.685478515625,678.08,15.2343,0,0.062
2021-01-20 09:00:00,16.599677734375,906.56,15.0167586206897,0,0.057
2021-01-20 10:00:00,17.028681640625,1627.52,14.9698,0,0.062
2021-01-20 11:00:00,17.92958984375,1726.08,14.8693666666667,0,0.062
2021-01-20 12:00:00,18.95919921875,1720.96,14.6816,0,0.062
2021-01-20 13:00:00,20.33201171875,6952.96,14.6885333333333,0,0.062
2021-01-20 14:00:00,21.01841796875,2247.04,14.5500666666667,0,0.062
2021-01-20 15:00:00,21.747724609375,1350.4,14.4655,0,0.062
2021-01-20 16:00:00,22.90603515625,5358.08,14.3251333333333,0,0.062
2021-01-20 17:00:00,23.07763671875,705.6,14.1716551724138,0,0.062
2021-01-20 18:00:00,23.120537109375,549.28,14.1779,0,0.062
2021-01-20 19:00:00,22.90603515625,262.08,14.2947666666667,0,0.062
2021-01-20 20:00:00,22.691533203125,146.72,14.3064,0,0.062
2021-01-20 21:00:00,22.21962890625,2.34,14.2636551724138,0,0.062
2021-01-20 22:00:00,21.661923828125,0,14.2192,0,0.062
2021-01-20 23:00:00,21.147119140625,0,14.4196666666667,0,0.062
2021-01-21 00:00:00,20.718115234375,0,14.5593666666667,0,0.062
2021-01-21 01:00:00,20.289111328125,0,14.7731290322581,0,0.062
2021-01-21 02:00:00,19.860107421875,0,14.8233103448276,0,0.057
2021-01-21 03:00:00,19.516904296875,0,15.1298666666667,0,0.057
2021-01-21 04:00:00,19.173701171875,0,15.2992666666667,0,0.057
2021-01-21 05:00:00,18.830498046875,0,15.7139333333333,0,0.057
2021-01-21 06:00:00,18.573095703125,0.85,15.996275862069,0,0.057
2021-01-21 07:00:00,18.27279296875,170,15.8901,0,0.057
2021-01-21 08:00:00,18.10119140625,405.44,15.6331666666667,0,0.057
2021-01-21 09:00:00,17.92958984375,618.08,15.3227666666667,0,0.057
2021-01-21 10:00:00,18.487294921875,1320.32,15.0857586206897,0,0.057
2021-01-21 11:00:00,19.259501953125,1020.16,14.9442333333333,0,0.057
2021-01-21 12:00:00,20.203310546875,1679.36,14.8534666666667,0,0.057
2021-01-21 13:00:00,21.447421875,3358.72,14.6536774193548,0,0.057
2021-01-21 14:00:00,22.605732421875,1404.8,14.5716551724138,0,0.057
2021-01-21 15:00:00,23.3350390625,991.04,14.4693666666667,0,0.057
2021-01-21 16:00:00,23.76404296875,1343.36,14.4232666666667,0,0.057
2021-01-21 17:00:00,24.27884765625,582.24,14.2249,0,0.057
2021-01-21 18:00:00,24.45044921875,338.08,14.2962068965517,0,0.057
2021-01-21 19:00:00,24.407548828125,243.28,14.3246666666667,0,0.057
2021-01-21 20:00:00,24.235947265625,116.72,14.2118666666667,0,0.057
2021-01-21 21:00:00,23.84984375,2.13,14.1467,0,0.057
2021-01-21 22:00:00,23.463740234375,0,14.1780344827586,0,0.057
2021-01-21 23:00:00,22.948935546875,0,14.3628666666667,0,0.057
2021-01-22 00:00:00,22.519931640625,0,14.4971333333333,0,0.053
2021-01-22 01:00:00,22.133828125,0,14.6321290322581,0,0.053
2021-01-22 02:00:00,21.747724609375,0,14.9693793103448,0,0.057
2021-01-22 03:00:00,21.2758203125,0,15.0791666666667,0,0.057
2021-01-22 04:00:00,20.9326171875,0,15.4750666666667,0,0.053
2021-01-22 05:00:00,20.546513671875,0,15.2189333333333,0,0.053
2021-01-22 06:00:00,20.117509765625,0.21,14.5688965517241,0,0.053
2021-01-22 07:00:00,19.81720703125,236.24,14.4158666666667,0,0.053
